Generation,Seed,Elite_Fitness,Best_Fitness,Mean_Fitness,Best_Proxy,Best_Proxy_norm,Best_ESM,Best_ESM_norm,ESM_cache,Fitness_cache
113,42,0.74655607335595,0.7542348446494167,0.6984472601012076,0.5714779507010073,0.7480179421111549,3.8120930830637616,0.756899231451529,30685,0
114,42,0.7467363484227397,0.7542348446494167,0.6965940779102454,0.5714779507010073,0.7480179421111549,3.8120930830637616,0.756899231451529,30954,0
115,42,0.7471089498791403,0.7542348446494167,0.6987107649670835,0.5714779507010073,0.7480179421111549,3.8120930830637616,0.756899231451529,31221,0
116,42,0.7475520919681118,0.7562867059058858,0.6986547170735963,0.5775017248728702,0.7562563119009033,3.80669758717219,0.7562997319080211,31490,0
117,42,0.747561046875208,0.7562867059058858,0.6998810411775832,0.5775017248728702,0.7562563119009033,3.80669758717219,0.7562997319080211,31758,0
118,42,0.7484628469867649,0.7567606683190515,0.7015706513364982,0.5765855481996585,0.7550033097113598,3.8176243980725606,0.7575138220080623,32028,0
119,42,0.7486818598168111,0.7567606683190515,0.6998146688833858,0.5765855481996585,0.7550033097113598,3.8176243980725606,0.7575138220080623,32298,0
120,42,0.748951402380926,0.7567606683190515,0.7029760187149637,0.5765855481996585,0.7550033097113598,3.8176243980725606,0.7575138220080623,32565,0
121,42,0.7492786756502617,0.7567606683190515,0.7031236586406638,0.5765855481996585,0.7550033097113598,3.8176243980725606,0.7575138220080623,32833,0
122,42,0.7492854076941163,0.7567606683190515,0.7022579905647012,0.5765855481996585,0.7550033097113598,3.8176243980725606,0.7575138220080623,33103,0
123,42,0.7495624867622955,0.7567606683190515,0.7053908443685261,0.5765855481996585,0.7550033097113598,3.8176243980725606,0.7575138220080623,33372,0
124,42,0.7502666832954533,0.7567606683190515,0.7066391408466011,0.5765855481996585,0.7550033097113598,3.8176243980725606,0.7575138220080623,33638,0
125,42,0.751338846212486,0.7575583277001177,0.7075306542938126,0.5703935838919869,0.7465349159376029,3.8605438232421876,0.7622826470269097,33906,0
126,42,0.7517474511970047,0.7575583277001177,0.7073977180010973,0.5703935838919869,0.7465349159376029,3.8605438232421876,0.7622826470269097,34175,0
127,42,0.7517474511970047,0.7575583277001177,0.7082340269423365,0.5703935838919869,0.7465349159376029,3.8605438232421876,0.7622826470269097,34444,0
128,42,0.7518879530346416,0.7575583277001177,0.7087002723337514,0.5703935838919869,0.7465349159376029,3.8605438232421876,0.7622826470269097,34714,0
129,42,0.7518902608259317,0.7575583277001177,0.7090344732094729,0.5703935838919869,0.7465349159376029,3.8605438232421876,0.7622826470269097,34983,0
130,42,0.7524769559173875,0.7580766014376538,0.7079785740787108,0.5700527418281882,0.746068765832808,3.869005350271861,0.7632228166968734,35251,0
131,42,0.7532236502603095,0.7601403859675154,0.706091985815524,0.5733532191698718,0.7505826390371659,3.878129069010417,0.7642365632233796,35519,0
132,42,0.7539160861551388,0.7615113441885593,0.7086032014155282,0.5762556394625338,0.7545521124891934,3.880444848537445,0.7644938720597162,35786,0
133,42,0.7547643553314717,0.7617607380890221,0.7098488110120648,0.5704868477465118,0.7466624675522007,3.9140828291575116,0.7682314254619457,36056,0
134,42,0.7553878846174776,0.7631352371937529,0.7124913453942334,0.5747966349644498,0.7525567158761751,3.9090200026830035,0.7676688891870005,36324,0
135,42,0.755419373207943,0.7631352371937529,0.7132115705000452,0.5747966349644498,0.7525567158761751,3.9090200026830035,0.7676688891870005,36593,0
136,42,0.7557652956510077,0.7631352371937529,0.7132508379990401,0.5747966349644498,0.7525567158761751,3.9090200026830035,0.7676688891870005,36863,0
137,42,0.756394917066141,0.7631352371937529,0.7124657637254432,0.5747966349644498,0.7525567158761751,3.9090200026830035,0.7676688891870005,37132,0
138,42,0.7566356282676249,0.7631352371937529,0.7114992807765674,0.5747966349644498,0.7525567158761751,3.9090200026830035,0.7676688891870005,37401,0
139,42,0.756981327516675,0.7631352371937529,0.7118089720014411,0.5747966349644498,0.7525567158761751,3.9090200026830035,0.7676688891870005,37670,0
140,42,0.757492228020494,0.7637205715282894,0.7148978712384569,0.5740638754432008,0.7515545627856417,3.920411177476247,0.7689345752751385,37939,0
141,42,0.7580228954138977,0.7637205715282894,0.7131800757309725,0.5740638754432008,0.7515545627856417,3.920411177476247,0.7689345752751385,38208,0
142,42,0.7584858562491112,0.7637205715282894,0.7161351999574419,0.5740638754432008,0.7515545627856417,3.920411177476247,0.7689345752751385,38474,0
143,42,0.7587279154339329,0.7637205715282894,0.7144905304159954,0.5740638754432008,0.7515545627856417,3.920411177476247,0.7689345752751385,38739,0
