Generation,Seed,Elite_Fitness,Best_Fitness,Mean_Fitness,Best_Proxy,Best_Proxy_norm,Best_ESM,Best_ESM_norm,ESM_cache,Fitness_cache
48,42,0.7461624847945139,0.7552685646232942,0.696459561836901,0.5793744931873068,0.75881758950937,3.783727985620499,0.7537475539578332,13215,0
49,42,0.7470475161176904,0.7552685646232942,0.6981221475907748,0.5793744931873068,0.75881758950937,3.783727985620499,0.7537475539578332,13484,0
50,42,0.7480544043007809,0.7582742761734987,0.6943680666595656,0.5956532911375143,0.7810811660346717,3.7364990532398226,0.7484998948044247,13754,0
51,42,0.7496338172356485,0.7582742761734987,0.7008807581268074,0.5956532911375143,0.7810811660346717,3.7364990532398226,0.7484998948044247,14022,0
52,42,0.7502415923370388,0.7582742761734987,0.7011084768559285,0.5956532911375143,0.7810811660346717,3.7364990532398226,0.7484998948044247,14292,0
53,42,0.7514713283500879,0.7583423221118442,0.7065704912626894,0.5855632914499938,0.7672816532653323,3.7906006217002868,0.7545111801889208,14562,0
54,42,0.7527348560318369,0.7586429580355668,0.7061388157360345,0.588827593684252,0.7717460518540005,3.777246117591858,0.7530273463990953,14829,0
55,42,0.7533817719222239,0.7586429580355668,0.7061533519684411,0.588827593684252,0.7717460518540005,3.777246117591858,0.7530273463990953,15097,0
56,42,0.7541629484989663,0.7586429580355668,0.707723588372154,0.588827593684252,0.7717460518540005,3.777246117591858,0.7530273463990953,15366,0
57,42,0.7556688241184409,0.7621231733444964,0.7104491992499056,0.583231221607147,0.764092215349377,3.851513683795929,0.7612792981995476,15635,0
58,42,0.7569746474075092,0.7669208712908242,0.7126930176834901,0.5846525357607014,0.7660360650439885,3.9057006657123567,0.7673000739680397,15902,0
59,42,0.7583639698542501,0.7677831194960574,0.7102537831393907,0.5697909696821644,0.7457107551109463,3.995184338092804,0.7772427042325337,16170,0
60,42,0.7607167702544904,0.7754901304585472,0.712208026913976,0.5817400340496334,0.7620528038153171,4.031240862607956,0.7812489847342173,16438,0
61,42,0.762315676088586,0.7754901304585472,0.7151219886313714,0.5817400340496334,0.7620528038153171,4.031240862607956,0.7812489847342173,16708,0
62,42,0.7655720920671815,0.7867833571301697,0.7154332284838665,0.5699633982511596,0.7459465757564704,4.238563513755798,0.8042848348617553,16977,0
63,42,0.7681239918308378,0.7867833571301697,0.7177787789069805,0.5699633982511596,0.7459465757564704,4.238563513755798,0.8042848348617553,17247,0
64,42,0.7721349678633377,0.8017267735200574,0.7198580500424275,0.5797813276205812,0.7593739935857665,4.378901684284211,0.8198779649204678,17516,0
65,42,0.7745378554312345,0.8017267735200574,0.7197637510344935,0.5797813276205812,0.7593739935857665,4.378901684284211,0.8198779649204678,17786,0
66,42,0.7770099687833327,0.8017267735200574,0.7222658555476916,0.5797813276205812,0.7593739935857665,4.378901684284211,0.8198779649204678,18055,0
67,42,0.7810133974758559,0.8017267735200574,0.7275628552915454,0.5797813276205812,0.7593739935857665,4.378901684284211,0.8198779649204678,18324,0
68,42,0.7841271918637157,0.8017267735200574,0.7254349908171993,0.5797813276205812,0.7593739935857665,4.378901684284211,0.8198779649204678,18594,0
69,42,0.7873335445936618,0.8017267735200574,0.7268607246739579,0.5797813276205812,0.7593739935857665,4.378901684284211,0.8198779649204678,18863,0
70,42,0.7889798874907215,0.8017267735200574,0.7297385417345162,0.5797813276205812,0.7593739935857665,4.378901684284211,0.8198779649204678,19132,0
71,42,0.7912224029269512,0.8017267735200574,0.7314680935403826,0.5797813276205812,0.7593739935857665,4.378901684284211,0.8198779649204678,19400,0
72,42,0.7925271957044004,0.8017267735200574,0.7343539905852613,0.5797813276205812,0.7593739935857665,4.378901684284211,0.8198779649204678,19670,0
73,42,0.794779306292071,0.8038627976379512,0.7359777394758441,0.5688556425657527,0.7444315619606834,4.463999944925308,0.8293333272139232,19937,0
74,42,0.7957952484364973,0.8154345977972149,0.737641111004416,0.5739285066376372,0.7513694266489919,4.586019897460938,0.842891099717882,20207,0
75,42,0.7958920286677243,0.8154345977972149,0.7343002070410698,0.5739285066376372,0.7513694266489919,4.586019897460938,0.842891099717882,20477,0
76,42,0.7970950589286959,0.8154345977972149,0.7344776931316815,0.5739285066376372,0.7513694266489919,4.586019897460938,0.842891099717882,20747,0
